lang,name,lnum,lon,precision,rank,feature,languages,link,time,lat,seen,type,id
ru,Центр подготовки космонавтов имени Ю. А. Гагарина,21,38.115,0.000010,,ru,ru|fr|en|nl|pt|sr|de|ko|da|sk|fa|lt|bg|pl|uk|cs|fi|hu|zh|ja|es,http://stats.grok.se/ru/201506/Центр подготовки космонавтов имени Ю. А. Гагарина,201506,55.8745,125,other,Q730282
ru,Рязанский проспект,8,37.792808,0.0000010,,ru,ru|eo|en|pt|it|uk|cs|pl,http://stats.grok.se/ru/201506/Рязанский проспект,201506,55.716457,128,other,Q740829
ru,Башня Россия,15,37.534444444444,,,ru,ru|fr|en|nl|pt|de|ka|sv|pl|eo|cs|fi|zh|es|he,http://stats.grok.se/ru/201506/Башня Россия,201506,55.751388888889,571,other,Q767873
ru,Хитровская площадь,7,37.642777777778,0.00027777777777778,,ru,ru|fr|en|nl|de|eo|cs,http://stats.grok.se/ru/201506/Хитровская площадь,201506,55.7525,635,topo,Q838589
ru,Российский университет дружбы народов,30,37.505,0.0001,,ru,en|zh|sr-ec|oc|sr-el|it|zh-hk|ar|cs|et|id|es|ru|nl|pt|ta|fr|ba|de|hu|fa|fi|ja|zh-hans|sr|sq|mn|ko|zh-hant|uk,http://stats.grok.se/ru/201506/Российский университет дружбы народов,201506,55.65111,1125,education,Q839669
en,Duma,29,37.615277777778,,,en,eo|en|zh|ca|it|lb|zh-hk|ar|cs|gl|es|nl|nn|nb|tr|ro|fr|hr|de|da|fa|fi|mzn|ja|uz|zh-hans|ko|sv|zh-hant,http://stats.grok.se/en/201506/Duma,201506,55.758055555556,2068,other,Q844793
ru,Внуково,8,37.28,0.015900192566134,,ru,ru|sco|en|pt|it|fr|et|pl,http://stats.grok.se/ru/201506/Внуково,201506,55.5997,132,other,Q861805
ru,Хамовники,8,37.571111111111,0.00027777777777778,,ru,ru|sco|bg|pt|it|fr|en|pl,http://stats.grok.se/ru/201506/Хамовники,201506,55.726111111111,34,other,Q862100
ru,Замоскворечье,12,37.625,0.00027777777777778,,ru,ru|sco|bg|zh|pt|zh-hans|de|it|zh-hant|fr|zh-hk|en,http://stats.grok.se/ru/201506/Замоскворечье,201506,55.739722222222,39,other,Q862107
ru,Большие Вязёмы,6,37.006111111111,0.00027777777777778,,ru,ru|hy|de|it|ce|ar,http://stats.grok.se/ru/201506/Большие Вязёмы,201506,55.628055555556,213,other,Q891585
ru,Большой Каменный мост,5,37.612222222222,0.00027777777777778,,ru,ru|nb|de|en|de-ch,http://stats.grok.se/ru/201506/Большой Каменный мост,201506,55.746666666667,350,topo,Q916741
ru,Чкаловская,10,37.658888888889,0.00027777777777778,,ru,ru|eo|en|pt|de|it|sv|uk|cs|pl,http://stats.grok.se/ru/201506/Чкаловская,201506,55.756111111111,23,other,Q939190
ru,Высшее театральное училище имени М. С. Щепкина,3,37.621151,0.00000277777777778,,ru,ru|en|it,http://stats.grok.se/ru/201506/Высшее театральное училище имени М. С. Щепкина,201506,55.760419,619,education,Q949477
ru,Нагатинская,9,37.6225,0.00027777777777778,,ru,ru|eo|en|pt|ko|it|uk|cs|pl,http://stats.grok.se/ru/201506/Нагатинская,201506,55.683333333333,13,other,Q963928
ru,Лужнецкий метромост,8,37.559208333333,0.0000027777777777778,,ru,ru|en|zh|zh-hans|sv|zh-hant|zh-hk|uk,http://stats.grok.se/ru/201506/Лужнецкий метромост,201506,55.710333333333,144,topo,Q994397
ru,Нахабино,7,37.166666666667,0.016666666666667,,ru,ru|de|it|ce|uk|fi|pl,http://stats.grok.se/ru/201506/Нахабино,201506,55.833333333333,595,other,Q1018392
ru,Быково (городское поселение Быково),9,38.090555555556,0.00027777777777778,,ru,ru|sco|en|de|it|ce|hu|ar|pl,http://stats.grok.se/ru/201506/Быково (городское поселение Быково),201506,55.631666666667,269,other,Q1018529
ru,Сколково,14,37.368611111111,0.00027777777777778,,ru,ru|fr|en|na|is|de|ce|vo|hy|ff|et|ca|war|pl,http://stats.grok.se/ru/201506/Сколково,201506,55.687777777778,339,other,Q1020388
ru,Храм Никиты Мученика на Швивой горке,4,37.644611111111,0.000027777777777778,,ru,ru|de|nl|en,http://stats.grok.se/ru/201506/Храм Никиты Мученика на Швивой горке,201506,55.74575,72,religion,Q1030117
ru,Московский государственный лингвистический университет,7,37.594849,0.00000277777777778,,ru,ru|fr|en|de|ko|es|ta,http://stats.grok.se/ru/201506/Московский государственный лингвистический университет,201506,55.73874,1172,education,Q1054816
ru,Театр кукол имени С. В. Образцова,5,37.61416667,0.000010,,ru,ru|ka|ko|cv|uk,http://stats.grok.se/ru/201506/Театр кукол имени С. В. Образцова,201506,55.77388889,225,other,Q1055819
ru,Музей Востока,9,37.599833,0.0000010,,ru,ru|kk-latn|be|kk-arab|ko|kk-cyrl|kk|uk|ja,http://stats.grok.se/ru/201506/Музей Востока,201506,55.756389,140,other,Q1056108
ru,Памятник Гагарину на Ленинском проспекте,2,37.5825,0.01,,ru,ru|fr,http://stats.grok.se/ru/201506/Памятник Гагарину на Ленинском проспекте,201506,55.7083,237,other,Q1100798
ru,Некрополь у Кремлёвской стены,24,37.619638888889,,,ru,el|en|zh|af|vi|ca|zh-hk|cs|ru|nl|pt|tr|lt|pl|fr|de|da|fa|ja|he|zh-hans|sv|zh-hant|uk,http://stats.grok.se/ru/201506/Некрополь у Кремлёвской стены,201506,55.753527777778,2763,other,Q1130019
ru,Московская губерния,21,37.617777777778,0.0000010,,ru,ru|fr|en|nl|la|zh-hans|nb|de|ko|it|zh-hant|sk|zh-hk|ja|uk|et|fi|sv|zh|cv|pl,http://stats.grok.se/ru/201506/Московская губерния,201506,55.751666666667,379,other,Q1137842
ru,Хрустальный остров,11,37.671666666667,0.00027777777777778,,ru,ru|fr|en|nl|de|ka|it|fa|ar|cs|id,http://stats.grok.se/ru/201506/Хрустальный остров,201506,55.693888888889,338,other,Q1142369
ru,Воскресенский район,10,38.7,0.47359526097393,,ru,ru|sco|en|de|ko|it|hy|pnb|cv|pl,http://stats.grok.se/ru/201506/Воскресенский район,201506,55.3167,22,adm,Q1146486
ru,Комсомольская,15,37.6562,0.0001,,ru,ru|fr|en|nl|pt|de|ko|eo|it|es|uk|cs|sv|ja|pl,http://stats.grok.se/ru/201506/Комсомольская,201506,55.7753,21,other,Q1147948
ru,Лефортовский тоннель,13,37.701645,0.0001,,ru,ru|fr|en|nl|pt|ca|de|ko|sv|cs|fi|id|es,http://stats.grok.se/ru/201506/Лефортовский тоннель,201506,55.764068,557,other,Q1149567
ru,Общевойсковая академия Вооружённых Сил Российской Федерации,20,37.57786944,0.00000277777777778,,ru,ru|fr|en|nl|sr-ec|zh-hans|sr|sr-el|de|ko|zh-hant|zh-hk|es|uk|sl|fi|ro|zh|ca|pl,http://stats.grok.se/ru/201506/Общевойсковая академия Вооружённых Сил Российской Федерации,201506,55.73779444,587,education,Q1152922
ru,Новатор,5,37.45642778,0.00000277777777778,,ru,ru|de|gl|en|he,http://stats.grok.se/ru/201506/Новатор,201506,55.88580556,309,other,Q1164909
ru,Владыкино,9,37.589722222222,0.00027777777777778,,ru,ru|eo|en|pt|ko|it|uk|cs|pl,http://stats.grok.se/ru/201506/Владыкино,201506,55.847222222222,22,other,Q1187460
ru,Севастопольская,9,37.598405555556,0.0000027777777777778,,ru,ru|eo|en|pt|ko|it|uk|cs|pl,http://stats.grok.se/ru/201506/Севастопольская,201506,55.651433333333,11,other,Q1187560
ru,Нагорная,9,37.610555555556,0.00027777777777778,,ru,ru|eo|en|pt|ko|it|uk|cs|pl,http://stats.grok.se/ru/201506/Нагорная,201506,55.672777777778,25,other,Q1187571
ru,Бульвар Дмитрия Донского,9,37.576111111111,0.00027777777777778,,ru,ru|eo|en|pt|ko|it|uk|cs|pl,http://stats.grok.se/ru/201506/Бульвар Дмитрия Донского,201506,55.569722222222,45,other,Q1187596
ru,Памятник Петру I (Москва),6,37.60833333,0.00027777777777778,,ru,ru|fr|en|de|it|pl,http://stats.grok.se/ru/201506/Памятник Петру I (Москва),201506,55.73861111,1236,other,Q1188019
ru,Пахра,18,37.9907,0.00027777777777778,,ru,ru|eo|en|zh|nn|zh-hans|nb|de|ko|fr|zh-hant|zh-hk|lt|cs|et|da|ca|es,http://stats.grok.se/ru/201506/Пахра,201506,55.5377,252,other,Q1189970
ru,Донское кладбище,9,37.601941666667,0.0000027777777777778,,ru,ru|fr|en|nl|be|de|uk|cs|pl,http://stats.grok.se/ru/201506/Донское кладбище,201506,55.714377777778,200,other,Q1242128
ru,Достоевская,11,37.613888888889,0.00027777777777778,,ru,ru|fr|en|pt|de|sv|it|bg|uk|et|eo,http://stats.grok.se/ru/201506/Достоевская,201506,55.781666666667,30,other,Q1251110
ru,Мегаспорт,17,37.540278,0.0001,,ru,ru|fr|en|sr-ec|pt|hr|sr|sr-el|de|tr|sv|sk|lv|cs|fi|ja|pl,http://stats.grok.se/ru/201506/Мегаспорт,201506,55.786667,362,other,Q1255881
ru,Церковь Троицы в Никитниках,3,37.631388888889,0.00027777777777778,,ru,ru|de|nl,http://stats.grok.se/ru/201506/Церковь Троицы в Никитниках,201506,55.753888888889,190,religion,Q1257747
ru,Федоскинская миниатюра,3,37.58361111,0.00027777777777778,,ru,ru|de|en,http://stats.grok.se/ru/201506/Федоскинская миниатюра,201506,56.05472222,279,other,Q1268796
ru,Дмитровская,10,37.581666666667,0.00027777777777778,,ru,ru|eo|en|pt|ko|it|sv|uk|cs|pl,http://stats.grok.se/ru/201506/Дмитровская,201506,55.806388888889,13,other,Q1316425
ru,Патриарший дворец и церковь Двенадцати апостолов,21,37.617486111111,0.0000027777777777778,,ru,ru|eo|en|nl|sr-ec|pt|zh-hans|sr|sr-el|de|fr|mk|zh-hant|sk|zh-hk|cs|it|fi|zh|pl|he,http://stats.grok.se/ru/201506/Патриарший дворец и церковь Двенадцати апостолов,201506,55.751444444444,199,religion,Q1320242
ru,Сетунь,13,37.5439,0.00000277777777778,,ru,ru|fr|en|zh|nn|be|zh-hans|ca|de|ko|eo|zh-hant|zh-hk,http://stats.grok.se/ru/201506/Сетунь,201506,55.7278,91,other,Q1323230
ru,Парк культуры,13,37.5943,0.0001,,ru,ru|fr|en|nl|pt|de|ko|it|sv|uk|cs|eo|pl,http://stats.grok.se/ru/201506/Парк культуры,201506,55.7356,37,topo,Q1341402
ru,Москва,6,37.6165,0.0000027777777777778,73,ru,ru|fr|en|de|sv|ja,http://stats.grok.se/ru/201506/Москва,201506,55.756611111111,42618,other,Q1350689
ru,Проспект Вернадского,11,37.506,0.0001,,ru,ru|fr|en|nl|pt|ko|it|uk|cs|eo|pl,http://stats.grok.se/ru/201506/Проспект Вернадского,201506,55.6771,15,other,Q1363877
ru,Малый театр,12,37.62061,0.00000277777777778,,ru,ru|eo|en|be|de|ko|fr|sv|bg|uk|cv|he,http://stats.grok.se/ru/201506/Малый театр,201506,55.75969194,630,other,Q1369676
ru,Большой Кремлёвский дворец,18,37.615833333333,,,ru,ru|fr|en|th|pt|be|ml|ca|de|it|mk|sk|be-tarask|uk|eo|de-ch|es|he,http://stats.grok.se/ru/201506/Большой Кремлёвский дворец,201506,55.75,1338,other,Q1370087
en,Eurostar,2,37.599037,0.00000277777777778,,en,de|en,http://stats.grok.se/en/201506/Eurostar,201506,55.731963,6176,other,Q1374491
ru,Церковь Ризоположения,18,37.616358,0.000010,,ru,ru|eo|en|nl|pt|be|zh-hans|de|fr|mk|zh-hant|sk|zh-hk|cs|it|zh|pl|he,http://stats.grok.se/ru/201506/Церковь Ризоположения,201506,55.750806,38,religion,Q1419595
ru,Россия,15,37.628888888889,,13,ru,ru|fr|en|nl|ca|de|sv|eo|pl|uk|et|fi|ja|es|he,http://stats.grok.se/ru/201506/Россия,201506,55.751388888889,89712,other,Q1430318
ru,Остафьево (аэропорт),14,37.507222222222,0.00027777777777778,,ru,ru|en|zh|ko|de|tr|sv|it|fa|tl|uk|fi|ja|es,http://stats.grok.se/ru/201506/Остафьево (аэропорт),201506,55.511666666667,759,transport,Q1432093
ru,Сокольники,9,37.67166667,0.00027777777777778,,ru,ru|fr|en|sr|de|lv|sk|fi|pl,http://stats.grok.se/ru/201506/Сокольники,201506,55.79277778,140,other,Q1437562
ru,Петровский пассаж,4,37.618888888889,0.00027777777777778,,ru,ru|en|it|pl,http://stats.grok.se/ru/201506/Петровский пассаж,201506,55.7625,194,other,Q1449303
ru,Меншикова башня,6,37.638888888889,,,ru,ru|fr|en|nl|de|it,http://stats.grok.se/ru/201506/Меншикова башня,201506,55.763055555556,437,other,Q1469771
ru,Александровский сад,17,37.61385111,0.00000277777777778,,ru,ru|eo|en|zh|zh-hans|vi|sv|de|fr|mk|zh-hant|zh-hk|uk|it|da|pl|he,http://stats.grok.se/ru/201506/Александровский сад,201506,55.752393,171,other,Q1472498
ru,Дом на набережной,6,37.611666666667,0.00027777777777778,,ru,ru|en|de|de-ch|uk|pl,http://stats.grok.se/ru/201506/Дом на набережной,201506,55.744444444444,1281,other,Q1504212
ru,Кунцевское кладбище,12,37.416666666667,0.00027777777777778,,ru,en-gb|ru|fr|en|nl|ca|de|it|de-ch|uk|cs|en-ca,http://stats.grok.se/ru/201506/Кунцевское кладбище,201506,55.707777777778,1097,other,Q1514332
ru,Введенское кладбище,11,37.710277777778,0.00027777777777778,,ru,en-gb|ru|fr|en|nl|de|it|de-ch|uk|es|en-ca,http://stats.grok.se/ru/201506/Введенское кладбище,201506,55.768055555556,1066,other,Q1517387
ru,Московский цирк Никулина на Цветном бульваре,5,37.61972194,0.00027777777777778,,ru,ru|de|en|sv|es,http://stats.grok.se/ru/201506/Московский цирк Никулина на Цветном бульваре,201506,55.77055611,276,other,Q1518042
ru,Московская сельскохозяйственная академия имени К. А. Тимирязева,8,37.550611,0.00002777777777778,,ru,ru|en|kk|vi|de|fa|uk|es,http://stats.grok.se/ru/201506/Московская сельскохозяйственная академия имени К. А. Тимирязева,201506,55.832889,640,education,Q1531782
ru,Майендорф,5,37.2722,0.00000277777777778,,ru,ru|fr|de|en|he,http://stats.grok.se/ru/201506/Майендорф,201506,55.7242,469,other,Q1546590
ru,Вымпел-Коммуникации,8,37.5541639,0.0001,,ru,en-gb|ru|fr|en|nl|nb|de|en-ca,http://stats.grok.se/ru/201506/Вымпел-Коммуникации,201506,55.8028139,3185,other,Q1562664
ru,Бульдозерная выставка,6,37.52042222,0.00000277777777778,,ru,ru|fr|en|de|cs|pl,http://stats.grok.se/ru/201506/Бульдозерная выставка,201506,55.63433056,426,other,Q1574911
ru,Театральная площадь,5,37.619777777778,0.000027777777777778,,ru,ru|de|en|sv|pl,http://stats.grok.se/ru/201506/Театральная площадь,201506,55.759333333333,28,topo,Q1633670
ru,Президиум Верховного Совета,16,37.62,0.00000277777777778,,ru,ru|fr|en|nl|zh-hans|ca|de|zh-hant|sk|zh-hk|lt|uk|et|zh|id|es,http://stats.grok.se/ru/201506/Президиум Верховного Совета,201506,55.7523,16,other,Q1643162
ru,Тверская улица,8,37.606388888889,0.00027777777777778,,ru,ru|fr|en|nl|de|cs|zh|es,http://stats.grok.se/ru/201506/Тверская улица,201506,55.763888888889,39,topo,Q1644209
ru,Коньково,11,37.519166666667,0.00027777777777778,,ru,ru|fr|en|nl|uk|pt|de|it|eo|cs|pl,http://stats.grok.se/ru/201506/Коньково,201506,55.633333333333,31,other,Q1662261
ru,Институт мировой экономики и международных отношений РАН,3,37.561264,0.00000277777777778,,ru,ru|de|en,http://stats.grok.se/ru/201506/Институт мировой экономики и международных отношений РАН,201506,55.674701,196,education,Q1665033
ru,Московский авиационный институт,17,37.50324694,0.00000277777777778,,ru,en-gb|ru|en|pt|kk|vi|de|it|de-ch|sh|bg|pt-br|uk|fi|hu|es|en-ca,http://stats.grok.se/ru/201506/Московский авиационный институт,201506,55.80801,776,education,Q1719898
ru,Битва при Молодях,8,37.53333333,0.016666666666667,,ru,ru|fr|en|de|tr|uk|az|pl,http://stats.grok.se/ru/201506/Битва при Молодях,201506,55.5,1621,other,Q1760784
ru,Коммунарка (посёлок),3,37.4675,0.00027777777777778,,ru,ru|hy|de,http://stats.grok.se/ru/201506/Коммунарка (посёлок),201506,55.564444444444,115,adm,Q1780477
ru,Манеж (Москва),12,37.612222222222,,,ru,ru|fr|en|pt|be|ca|de|it|da|es|io|pl,http://stats.grok.se/ru/201506/Манеж (Москва),201506,55.753333333333,375,other,Q1889165
ru,Военная академия Генерального штаба Вооружённых сил Российской Федерации,7,37.47388889,0.00027777777777778,,ru,ru|en|sr|de|uk|et|pl,http://stats.grok.se/ru/201506/Военная академия Генерального штаба Вооружённых сил Российской Федерации,201506,55.64972222,785,education,Q1934911
ru,Сокольники,9,37.67638889,0.00027777777777778,,ru,ru|fr|bg|pt|de|it|sco|en|fi,http://stats.grok.se/ru/201506/Сокольники,201506,55.79472222,140,other,Q1935566
ru,Церковь Флора и Лавра на Зацепе,2,37.637803,0.000010,,ru,ru|nl,http://stats.grok.se/ru/201506/Церковь Флора и Лавра на Зацепе,201506,55.728344,27,religion,Q1948841
ru,Марьино,5,37.69138889,0.00027777777777778,,ru,ru|fr|en|it|pt,http://stats.grok.se/ru/201506/Марьино,201506,55.765,143,other,Q1958176
ru,Министерство транспорта Российской Федерации,5,37.62485278,0.00000277777777778,,ru,ru|ba|en|ja|he,http://stats.grok.se/ru/201506/Министерство транспорта Российской Федерации,201506,55.763275,457,other,Q1958537
ru,Златоустовский монастырь,4,37.634,0.001,,ru,ru|hy|en|nl,http://stats.grok.se/ru/201506/Златоустовский монастырь,201506,55.759,52,religion,Q1960024
ru,Первый московский государственный медицинский университет имени И. М. Сеченова,5,37.575,0.00027777777777778,,ru,ru|en|sv|pl|ba,http://stats.grok.se/ru/201506/Первый московский государственный медицинский университет имени И. М. Сеченова,201506,55.72805556,94,education,Q1962613
ru,Орехово-Борисово Северное,5,37.7,0.00027777777777778,,ru,ru|fr|en|it|pt,http://stats.grok.se/ru/201506/Орехово-Борисово Северное,201506,55.61833333,130,other,Q1962775
ru,Бирюлёво Западное,9,37.63027778,0.00027777777777778,,ru,en-gb|ru|fr|en|lb|pt|it|pt-br|en-ca,http://stats.grok.se/ru/201506/Бирюлёво Западное,201506,55.58805556,278,other,Q1963002
ru,Тропарёво-Никулино,7,37.4656,0.015924677979602,,ru,ru|fr|en|pt|sco|it|eo,http://stats.grok.se/ru/201506/Тропарёво-Никулино,201506,55.66,180,other,Q1963109
ru,Тёплый Стан,5,37.4969,0.015909561565701,,ru,ru|fr|en|it|pt,http://stats.grok.se/ru/201506/Тёплый Стан,201506,55.6228,33,other,Q1963160
ru,Даниловский район,5,37.63777778,0.00027777777777778,,ru,ru|fr|en|it|pt,http://stats.grok.se/ru/201506/Даниловский район,201506,55.70555556,11,adm,Q1963381
ru,Le Meridien Moscow Country Club,5,37.205,0.016007384075652,,ru,hr|ru|en|nl|fi,http://stats.grok.se/ru/201506/Le Meridien Moscow Country Club,201506,55.862,30,other,Q1970896
ru,Зоологический музей Московского государственного университета,4,37.6089,0.01596377041589,,ru,ru|fr|en|he,http://stats.grok.se/ru/201506/Зоологический музей Московского государственного университета,201506,55.7558,70,education,Q1974813
ru,Современник,6,37.64583333,0.00027777777777778,,ru,be|fr|en|ru|uk|he,http://stats.grok.se/ru/201506/Современник,201506,55.76166667,126,other,Q1979285
ru,Кубинка,5,36.65,0.00027777777777778,,ru,fa|de|en|ms|ru,http://stats.grok.se/ru/201506/Кубинка,201506,55.61166667,1237,other,Q1984989
ru,Сандуновские бани,4,37.62138889,0.00027777777777778,,ru,ru|fr|en|uk,http://stats.grok.se/ru/201506/Сандуновские бани,201506,55.76416667,361,other,Q1988060
ru,Перервинский монастырь,4,37.719222222222,0.000027777777777778,,ru,ru|en|nl|it,http://stats.grok.se/ru/201506/Перервинский монастырь,201506,55.669333333333,124,religion,Q1988144
ru,Клевер,5,37.6133,0.001596119235231,,ru,ru|en|nl|it|uk,http://stats.grok.se/ru/201506/Клевер,201506,55.7495,1633,other,Q2017037
ru,Александровский дворец,4,37.6133,0.001596119235231,,ru,ru|en|it|uk,http://stats.grok.se/ru/201506/Александровский дворец,201506,55.7495,581,other,Q2017059
ru,Жилой дом на Котельнической набережной,8,37.642777777778,,,ru,ru|fr|en|it|sk|uk|fi|pl,http://stats.grok.se/ru/201506/Жилой дом на Котельнической набережной,201506,55.747222222222,1331,other,Q2022067
ru,Старая Олимпийская Деревня,3,37.46333333,0.00027777777777778,,ru,ru|eo|de,http://stats.grok.se/ru/201506/Старая Олимпийская Деревня,201506,55.67333333,133,adm,Q2022857
ru,Лазаревский институт восточных языков,6,37.634824,0.00000277777777778,,ru,ru|fr|hy|it|en|uk,http://stats.grok.se/ru/201506/Лазаревский институт восточных языков,201506,55.76042183,87,education,Q2029787
ru,Церковь Иоанна Воина,5,37.61145,0.000010,,ru,ru|en|nl|it|pl,http://stats.grok.se/ru/201506/Церковь Иоанна Воина,201506,55.732783,25,religion,Q2034043
ru,Площадь Европы,4,37.569166666667,0.00027777777777778,,ru,ru|fr|en|pl,http://stats.grok.se/ru/201506/Площадь Европы,201506,55.743611111111,24,topo,Q2036259
ru,Барвиха,7,37.266666666667,0.016666666666667,,ru,ru|fr|hy|de|ce|en|uk,http://stats.grok.se/ru/201506/Барвиха,201506,55.716666666667,821,other,Q2042212
ru,Орехово-Борисово Южное,5,37.73305556,0.00027777777777778,,ru,ru|fr|en|it|pt,http://stats.grok.se/ru/201506/Орехово-Борисово Южное,201506,55.60305556,144,other,Q2058744
ru,Ломоносовский район,5,37.53333333,0.00027777777777778,,ru,ru|fr|en|it|pt,http://stats.grok.se/ru/201506/Ломоносовский район,201506,55.68027778,27,adm,Q2059063
ru,Храм Святых Апостолов Петра и Павла (Москва),3,37.633025,0.000010,,ru,ru|de|nl,http://stats.grok.se/ru/201506/Храм Святых Апостолов Петра и Павла (Москва),201506,55.764589,121,religion,Q2073525
ru,Александро-Невский собор,4,37.592222222222,0.00027777777777778,,ru,ru|en|uk|mk,http://stats.grok.se/ru/201506/Александро-Невский собор,201506,55.776666666667,12,religion,Q2089063
ru,Церковь Благовещения на Житном дворе,2,37.615111,0.000010,,ru,ru|nl,http://stats.grok.se/ru/201506/Церковь Благовещения на Житном дворе,201506,55.748814,63,religion,Q2091312
ru,Тушино,11,37.44,0.00027777777777778,,ru,ru|eo|en|de|fr|ce|it|es|uk|pl|he,http://stats.grok.se/ru/201506/Тушино,201506,55.83138889,459,other,Q2116741
ru,Церковь Николая Чудотворца на Болвановке,2,37.652664,0.000010,,ru,ru|nl,http://stats.grok.se/ru/201506/Церковь Николая Чудотворца на Болвановке,201506,55.742761,63,religion,Q2144802
ru,Рублёво-Архангельское,2,37.337,0.00002777777777778,,ru,ru|de,http://stats.grok.se/ru/201506/Рублёво-Архангельское,201506,55.79,331,other,Q2171680
ru,Храм Архангела Михаила в Тропарёве,4,37.479231,0.000010,,ru,ru|eo|nl|pl,http://stats.grok.se/ru/201506/Храм Архангела Михаила в Тропарёве,201506,55.655806,132,religion,Q2249688
ru,Катастрофа Vickers Viscount под Шереметьевом,4,37.096024,0.00000277777777778,,ru,ru|de|en|pl,http://stats.grok.se/ru/201506/Катастрофа Vickers Viscount под Шереметьевом,201506,56.002605,84,other,Q2254909
ru,Радонеж,6,38.047222222222,0.00027777777777778,,ru,ru|en|it|ce|fi|pl,http://stats.grok.se/ru/201506/Радонеж,201506,56.211388888889,194,other,Q2259534
ru,Храм священномученика Власия в Старой Конюшенной слободе,3,37.591758333333,0.0000027777777777778,,ru,ru|nl|pl,http://stats.grok.se/ru/201506/Храм священномученика Власия в Старой Конюшенной слободе,201506,55.745238888889,24,religion,Q2284623
ru,Яхта «Штандарт»,5,37.6133,0.001596119235231,,ru,ru|en|nl|it|uk,http://stats.grok.se/ru/201506/Яхта «Штандарт»,201506,55.7495,0,other,Q2293796
de,Solotoi Wawilon Rostokino,1,37.66138889,0.00027777777777778,,de,de,http://stats.grok.se/de/201506/Solotoi Wawilon Rostokino,201506,55.84472222,15,other,Q2299338
ru,Киевская,9,37.565277777778,0.00027777777777778,,ru,ru|eo|en|pt|sv|it|pt-br|uk|pl,http://stats.grok.se/ru/201506/Киевская,201506,55.743333333333,46,other,Q2299694
ru,Волжская,8,37.755555555556,0.00027777777777778,,ru,ru|eo|en|pt|it|uk|cs|pl,http://stats.grok.se/ru/201506/Волжская,201506,55.690555555556,8,other,Q2303787
ru,Федеральная служба по финансовым рынкам,3,37.60527778,0.000010,,ru,ru|de|en,http://stats.grok.se/ru/201506/Федеральная служба по финансовым рынкам,201506,55.72388889,994,other,Q2324381
ru,Дорогомилово,7,37.54027778,0.00027777777777778,,ru,ru|fr|en|pt|de|it|sco,http://stats.grok.se/ru/201506/Дорогомилово,201506,55.74055556,14,other,Q2358875
ru,Ново-Переделкино,7,37.35833334,0.00027777777777778,,ru,ru|sco|en|pt|it|fr|et,http://stats.grok.se/ru/201506/Ново-Переделкино,201506,55.64166668,351,other,Q2364381
ru,Перово,7,37.77472222,0.00027777777777778,,ru,ru|eo|bg|pt|it|fr|en,http://stats.grok.se/ru/201506/Перово,201506,55.74138889,52,other,Q2364993
ru,Свиблово,7,37.6319,0.016003347180318,,ru,ru|sco|bg|pt|it|fr|en,http://stats.grok.se/ru/201506/Свиблово,201506,55.8522,34,other,Q2365359
ru,Тимирязевский район,7,37.5586,0.01598977194998,,ru,ru|sco|bg|pt|it|fr|en,http://stats.grok.se/ru/201506/Тимирязевский район,201506,55.8192,11,adm,Q2365771
ru,Южное Медведково,7,37.6431,0.016012289388814,,ru,ru|sco|bg|pt|it|fr|en,http://stats.grok.se/ru/201506/Южное Медведково,201506,55.8739,123,other,Q2366143
ru,Ростокино,7,37.64972222,0.00027777777777778,,ru,ru|sco|bg|pt|it|fr|en,http://stats.grok.se/ru/201506/Ростокино,201506,55.83861111,27,other,Q2366666
ru,Алтуфьевский район,7,37.58416667,0.00027777777777778,,ru,ru|sco|bg|pt|it|fr|en,http://stats.grok.se/ru/201506/Алтуфьевский район,201506,55.87972222,157,adm,Q2366768
ru,Механико-математический факультет МГУ,5,37.5306,0.00000277777777778,,ru,ru|en|ar|cv|sl,http://stats.grok.se/ru/201506/Механико-математический факультет МГУ,201506,55.7031,453,other,Q2367115
ru,Лианозово,7,37.56972222,0.00027777777777778,,ru,ru|sco|bg|pt|it|fr|en,http://stats.grok.se/ru/201506/Лианозово,201506,55.9,23,other,Q2367455
ru,Ивановское,8,37.83277778,0.00027777777777778,,ru,ru|eo|bg|pt|it|sco|fr|en,http://stats.grok.se/ru/201506/Ивановское,201506,55.76722222,71,other,Q2367484
ru,Лосиноостровский район,7,37.7,0.016666666666667,,ru,ru|sco|bg|pt|it|fr|en,http://stats.grok.se/ru/201506/Лосиноостровский район,201506,55.88333333,146,adm,Q2367516
ru,Косино-Ухтомский,6,37.89277778,0.00027777777777778,,ru,ru|fr|bg|pt|it|en,http://stats.grok.se/ru/201506/Косино-Ухтомский,201506,55.71472222,184,other,Q2367534
ru,Ярославский район,7,37.6975,0.016006230421396,,ru,ru|sco|bg|pt|it|fr|en,http://stats.grok.se/ru/201506/Ярославский район,201506,55.8592,29,adm,Q2367611
ru,Марфино,8,37.59277778,0.00027777777777778,,ru,ru|sco|bg|pt|it|fr|en|cs,http://stats.grok.se/ru/201506/Марфино,201506,55.83027778,42,other,Q2367627
ru,Пятницкое шоссе,5,37.353108,0.0000010,,ru,ru|eo|en|uk|pl,http://stats.grok.se/ru/201506/Пятницкое шоссе,201506,55.853634,163,other,Q2370028
ru,Никитский монастырь,3,37.607667,0.001,,ru,ru|fr|nl,http://stats.grok.se/ru/201506/Никитский монастырь,201506,55.755556,16,religion,Q2372179
